Atlas_Number,FORMNUM,MUSNAME,MAILADDRES,CITY,ZIP,STRADDRSS,StreetCity,StreetZip,COUNTY,CountyId,PHONE,EMAIL,WEBSITE,HOUR_OPEN,ADMISSION,YEAREST,TXHSLNDMRK,NRHP,SUBJMARK,LOCALDESIG,HistoricDesignation,LastUpdate,Display
4200000446,446,Texas Sports Hall of Fame,1108 S University Parks Drive,Waco,76706,1108 S University Parks Drive Waco 76706,Waco,76706,McLennan,161,254 756-1633,genesis.moncada@tshof.org,www.tshof.org,"Monday through Saturday, 9:00 a.m. to 5:00 p.m.","Adults: $8, seniors: $7, college ID: $6, students: $4, military and ages 5 and under: free.",1949,False,False,False,False,,08/08/2021 00:00:00,True
4200000448,448,Chambers County Museum at Wallisville,PO Box 16,Wallisville,77597,,,,Chambers,36,409 389-2252,wallisvilletx@gmail.com,wallisvillemuseum.com,"Monday through Friday, 9:00 a.m. to 4:00 p.m.",Free,,False,False,True,False,Subject Marker,08/11/2021 00:00:00,True
4200000449,449,Star of the Republic Museum,PO Box 317,Washington,77880,23200 Park Road 12 Washington 77880,Washington,77880,Washington,239,936 878-2461,Jonathan.Failor@thc.texas.gov,www.thc.texas.gov/historic-sites/star-republic-museum,"Admission includes entry to Washington-on-the-Brazos and Barrington Plantation. Daily, 10:00 a.m. to 5:00 p.m.","Adults: $8, seniors and veterans: $7, students: $5, ages 5 and under: free.",1970,False,False,False,False,,08/31/2021 00:00:00,True
4200000450,450,Ellis County Museum,PO Box 706,Waxahachie,75168,201 S College Street Waxahachie 75168,Waxahachie,75168,Ellis,71,972 937-0681,ecmuseum@sbcglobal.net,www.gingerbreadtrail.wordpress.com,"Monday through Saturday, 10:00 a.m. to 5:00 p.m.",Free,1968,True,True,False,True,"Recorded Texas Historic Landmark, National Register of Historic Places, Local Designation",08/12/2021 00:00:00,True
4200000453,453,Collingsworth County Museum,824 East Avenue,Wellington,79095,824 East Avenue Wellington 79095,Wellington,79095,Collingsworth,44,806 447-5327,collingsworthmuseum@windstream.net,www.collingsworthcountymuseum.org,"Tuesday through Friday, 10:00 a.m. to 4:30 p.m.",Free,1972,False,False,False,False,,09/24/2021 00:00:00,True
4200000454,454,Weslaco Museum,500 South Texas Blvd,Weslaco,78596,500 South Texas Blvd Weslaco 78596,Weslaco,78596,Hidalgo,108,956 968-9142,director@weslacomuseum.org,www.weslacomuseum.org,"Tuesday through Saturday, 10:00 a.m. to 4:00 p.m.","Adults: $5, seniors: $4, students and veterans: $3, ages 4 and under: free. Prearranged tours of 5 or more: $2 each.",1971,False,False,False,False,,08/11/2021 00:00:00,True
4200000458,458,Kell House,900 Bluff,Wichita Falls,76301,900 Bluff Wichita Falls 76301,Wichita Falls,76301,Wichita,243,940 723-2712,kellhouse1909@yahoo.com,www.facebook.com/KellHouse,"Thursday and Friday, 10:00 a.m. to 3:00 p.m. Saturday and Sunday, 2:00 to 4:00 p.m.",Free,1980,True,True,True,True,"Recorded Texas Historic Landmark, National Register of Historic Places, Subject Marker, Local Designation",08/10/2021 00:00:00,True
4200000463,463,Heritage Village Museum,PO Box 888,Woodville,75979,157 Prive Road 6000 Woodville 75979,Woodville,75979,Tyler,229,409 283-2272,hvillagemuseum@att.net,www.heritage-village.org,"Monday through Friday, 9:00 a.m. to 3:00 p.m. Saturday and Sunday, 9:00 a.m. to 5:00 p.m.","Adults: $5, children: $3.",1964,False,False,False,False,,08/08/2021 00:00:00,True
4200000469,469,Eisenhower Birthplace State Historic Site,609 S. Lamar Ave.,Denison,75021,609 S. Lamar Ave. Denison 75021,Denison,75021,Grayson,91,903 465-8908,john.akers@thc.texas.gov,www.visiteisenhowerbirthplace.com,"Tuesday through Saturday, 9:00 a.m. to 5:00 p.m. Sunday, 1:00 to 5:00 p.m. Guided tours on the hour.","Adults: $4, students and seniors: $3, ages 5 and under: free.",1955,True,False,True,True,"Recorded Texas Historic Landmark, Subject Marker, Local Designation",08/31/2021 00:00:00,True
4200000471,471,Fort McKavett State Historic Site,7066 FM 864,Fort McKavett,76841,7066 FM 864 Fort McKavett 76841,Fort McKavett,76841,Menard,164,325 396-2358,Rhett.Kearns@thc.texas.gov,www.visitfortmckavett.com,"Daily, 8:00 a.m. to 5:00 p.m.","Adults: $4, seniors and students: $3, ages 5 and under: free.",1976,True,False,False,False,Recorded Texas Historic Landmark,07/06/2022 00:00:00,True
4200000473,473,Fort Richardson State Park and Historic Site,228 State Park Road 61,Jacksboro,76458,228 State Park Road 61 Jacksboro 76458,Jacksboro,76458,Jack,119,940 567-3506,,tpwd.texas.gov/state-parks/fort-richardson,Daily.,"Adults: $3, ages 12 and under: free.",1968,False,False,False,False,,01/01/2019 00:00:00,True
4200000474,474,Lyndon B. Johnson State Park and Historic Site,PO Box 238,Stonewall,78671,199 Park Road 52 Stonewall 78671,Stonewall,78671,Gillespie,86,830 644-2252,lbjsp@tpwd.texas.gov,tpwd.texas.gov/state-parks/lyndon-b-johnson,"Daily, 8:30 a.m. to 4:00 p.m.",Free,1969,True,True,False,False,"Recorded Texas Historic Landmark, National Register of Historic Places",08/14/2021 00:00:00,True
4200000476,476,Kreische Brewery and Monument Hill State Historic Sites,414 State Loop 92,La Grange,78945,414 State Loop 92 La Grange 78945,La Grange,78945,Fayette,75,979 968-5658,marsha.hendrix@thc.texas.gov,www.thc.texas.gov/historic-sites/kreische-brewery-state-historic-site,"Daily, 8:00 a.m. to 4:30 p.m.",Free,1949,False,True,True,False,"National Register of Historic Places, Subject Marker",08/31/2021 00:00:00,True
4200000477,477,Starr Family Home State Historic Site,407 W Travis Street,Marshall,75670,407 W Travis Street Marshall 75670,Marshall,75670,Harrison,102,903 935-3044,Barbara.Judkins@thc.texas.gov,www.visitstarrfamilyhome.com,"Tuesday through Saturday, 10:00 a.m. to 4:00 p.m.","Adults: $4, seniors, children, and students: $3, ages 5 and under: free.",1986,True,True,False,False,"Recorded Texas Historic Landmark, National Register of Historic Places",07/06/2022 00:00:00,True
4200000478,478,Sam Bell Maxey House State Historic Site,812 S Church Street,Paris,75460,812 S Church Street Paris 75460,Paris,75460,Lamar,140,903 785-5716,Alysha.Richardson@thc.texas.gov,www.visitsambellmaxeyhouse.com,"Tuesday through Sunday, 9:00 a.m. to 4:00 p.m.","Adults: $4, seniors and students: $3, ages 5 and under: free.",1980,True,True,False,False,"Recorded Texas Historic Landmark, National Register of Historic Places",07/06/2022 00:00:00,True
4200000480,480,Fort Leaton State Historic Site,PO Box 2439,Presidio,79845,16953 FM 170 East Presidio 79845,Presidio,79845,Presidio,189,432 229-3613,Laura.Jennings@tpwd.texas.gov,https://tpwd.texas.gov/state-parks/fort-leaton,"Daily, 8:00 a.m. to 4:30 p.m.","Ages 13 and older: $5, ages 12 and under: free.",1967,False,True,True,False,"National Register of Historic Places, Subject Marker",08/13/2021 00:00:00,True
4200000482,482,Wilson Pottery Museum,205 North River Street,Seguin,78155,704 Zorn Street Seguin 78155,Seguin,78155,Guadalupe,94,830 379-4833,paula.wpf@gmail.com,https://new.wilsonpotteryfoundation.org/wilson-pottery-foundation-museum/,"Friday through Sunday, 9:00 a.m. to 4:00 p.m.",Free,213,True,True,False,False,"Recorded Texas Historic Landmark, National Register of Historic Places",08/08/2021 00:00:00,True
4200000483,483,Lyndon B. Johnson National Historical Park,P.O. Box 329,Johnson City,78636,100 E Ladybird Lane Johnson City 78636,Johnson City,78636,Blanco,16,830 868-7128,LYJO_Information@nps.gov,www.nps.gov/lyjo,"Daily, 9:00 a.m. to 5:00 p.m.",Free,1970,False,False,False,False,,09/01/2021 00:00:00,True
4200000484,484,Washington-on-the-Brazos State Historic Site,PO Box 305,Washington,77880,23400 Park Rd 12 Washington 77880,Washington,77880,Washington,239,936 878-2214,Jonathan.Failor@thc.texas.gov,www.thc.texas.gov/historic-sites/washington-brazos-state-historic-site,"Daily, 10:00 a.m. to 5:00 p.m.",Free,1916,True,False,True,False,"Recorded Texas Historic Landmark, Subject Marker",08/31/2021 00:00:00,True
4200000486,486,Varner-Hogg Plantation,1702 N 13th Street,West Columbia,77486,1702 N 13th Street West Columbia 77486,West Columbia,77486,Brazoria,20,979 345-4656,chris.elliott@thc.texas.gov,www.visitvarnerhoggplantation.com,"Wednesday through Sunday, 9:00 a.m. to 5:00 p.m.","Adults: $7, seniors and military: $6, students: $4, ages 5 and under: free.",1958,True,False,False,False,Recorded Texas Historic Landmark,08/08/2021 00:00:00,True
4200000488,488,Brownsville Heritage Museum/Stillman House Museum,1325 E. Washington,Brownsville,78520,1325 E. Washington Brownsville 78520,Brownsville,78520,Cameron,31,956 541-5560,info@brownsvillehistory.org,www.brownsvillehistory.org,"Tuesday through Saturday, 10:00 a.m. to 4:00 p.m.","Adults: $6, seniors: $4, students: $2, children under 6 and veterans: free.",1960,True,True,True,False,"Recorded Texas Historic Landmark, National Register of Historic Places, Subject Marker",08/14/2021 00:00:00,True
4200000500,500,Texas Prison Museum,491 SH Hwy 75 N,Huntsville,77320,491 SH Hwy 75 N Huntsville 77320,Huntsville,77320,Walker,236,936 295-2155,david.stacks@txprisonmuseum.org,www.txprisonmuseum.org,"Monday through Saturday, 10:00 a.m. to 5:00 p.m. Sunday, 12:00 p.m. to 5:00 p.m.","Adults: $7, SHSU students, military, first responders, seniors: $5, ages 6-17: $4, ages 5 and under: free.",1989,False,False,False,False,,11/22/2024 00:00:00,True
4200000501,501,Bayou Bend Collection & Gardens,PO Box 6826,Houston,77265,6003 Memorial Drive Houston 77007,Houston,77007,Harris,101,713 639-7750,bayoubend@mfah.org,www.mfah.org/bayoubend,"Tuesday through Saturday, 10:00 a.m. to 5:00 p.m. Sunday, 1:00 to 5:00 p.m.",$15.00,1957,True,True,True,False,"Recorded Texas Historic Landmark, National Register of Historic Places, Subject Marker",08/13/2021 00:00:00,True
4200000511,511,City by the Sea Museum,401 Commerce Street,Palacios,77465,401 Commerce Street Palacios 77465,Palacios,77465,Matagorda,158,361 972-1148,museumpalacios@gmail.com,www.citybytheseamuseum.org,"Tuesday through Friday, 12:30 to 5:30 p.m., Saturday, 10:00 a.m. to 2:00 p.m.",$5 suggested donation.,1986,False,False,False,False,,08/09/2021 00:00:00,True
4200000513,513,The Sixth Floor Museum at Dealey Plaza,411 Elm Street,Dallas,75202,411 Elm Street Dallas 75202,Dallas,75202,Dallas,57,214 747-6660,info@jfk.org,www.jfk.org,"Wednesday through Sunday, 10:00 a.m. to5:00 p.m.","Adults: $18, seniors: $16, youth: $14, ages 5 and under: free.",1983,True,True,False,True,"Recorded Texas Historic Landmark, National Register of Historic Places, Local Designation",08/11/2021 00:00:00,True
4200000514,514,National Ranching Heritage Center,3121 Fourth Street,Lubbock,79409,3121 Fourth Street Lubbock 79409,Lubbock,79409,Lubbock,152,806 742-0498,ranchhc@ttu.edu,www.nrhc.ttu.edu,"Monday through Saturday, 10:00 a.m. to 5:00 p.m. Sunday, 1:00 to 5:00 p.m. Outdoor historical park closes at 4:00 p.m.",Free,1966,False,False,True,False,Subject Marker,09/01/2021 00:00:00,True
4200000517,517,Matagorda County Museum,2100 Avenue F,Bay City,77414,2100 Avenue F Bay City 77414,Bay City,77414,Matagorda,158,979 245-7502,mcma@matagordacounty-museum.org,www.matagordacounty-museum.org,"Wednesday through Saturday, 1:00 to 4:00 p.m.",Free,1992,False,False,True,True,"Subject Marker, Local Designation",08/26/2021 00:00:00,True
4200000529,529,Centennial Museum and Chihuahuan Desert Gardens,500 West University Ave.,El Paso,79968,University Ave. and Wiggins Rd. El Paso 79968,El Paso,79968,El Paso,70,915 747-5565,centennialmuseum@utep.edu,www.utep.edu/centennial-museum,"Monday through Saturday, 10:00 a.m. to 4:30 p.m.",Free,1936,False,False,False,False,,07/06/2022 00:00:00,True
4200000532,532,Frontiers of Flight Museum,6911 Lemmon Ave,Dallas,75209,6911 Lemmon Ave Dallas 75209,Dallas,75209,Dallas,57,214 350-3600,info@flightmuseum.com,www.flightmuseum.com,"Monday through Saturday, 10:00 a.m. to 5:0 p.m. Sunday, 1:00 to 5:00 p.m.","Adults: $10, Seniors: $8, Youth (ages 3-17): $7, under age 3: free.",1988,False,False,False,False,,08/26/2021 00:00:00,True
4200000533,533,Dallas Firefighters Museum,3801 Parry Ave,Dallas,75226,3801 Parry Ave Dallas 75226,Dallas,75226,Dallas,57,214 821-1500,admin@dallasfiremuseum.com,www.dallasfiremuseum.com,"Wednesday through Saturday, 9:00 a.m. to 4:00 p.m.","Adults: $6, children: $4.",1972,False,False,False,False,,08/08/2021 00:00:00,True
4200000535,535,Fort Davis National Historic Site,PO Box 1379,Fort Davis,79734,101 Lt. Flipper Drive Fort Davis 79734,Fort Davis,79734,Jeff Davis,122,432 426-3224,Jennifer_Stafford@nps.gov,www.nps.gov/foda,"Daily, 8:00 a.m. to 5:00 p.m.","$10.00 per person - 7 Days/ or $20.00 per vehicle - 7 Days /or $15.00 per motorcycle - 7 Days.  Specific passes for free entrance to the park are honored and are also available at the Visitor Center. These include Senior (Golden Age), Access (Golden Access), Interagency Annual, Interagency Military and Fourth Grade passes. Annual pass to Fort Davis National Historic Site for $35.00; this pass will admit the pass owners and three other adults to the Fort for 12 months from the month of purchase.",1963,False,True,False,False,National Register of Historic Places,08/16/2021 00:00:00,True
4200000543,543,Dallas Holocaust and Human Rights Museum,300 North Houston Street,Dallas,75202,300 North Houston Street Dallas 75202,Dallas,75202,Dallas,57,214 741-7500,info@dhhrm.org,www.dhhrm.org,"Wednesday through Sunday, 10:00 a.m. to 5:00 p.m.","Adults: $16, seniors, educators, visitors with disabilities: $14, students: $12.",1984,False,False,False,False,,09/17/2021 00:00:00,True
4200000546,546,George Ranch Historical Park,PO Box 1248,Richmond,77406,10215 FM Rd 762 Richmond 77469,Richmond,77469,Fort Bend,79,281 343-0218,abarker@thegeorgefoundation.org,www.georgeranch.org,"When schools are not in session, open Tuesday through Friday, 9:00 a.m. to 2:00 p.m., Saturday, 9:00 a.m. to 5:00 p.m.  When schools are in session, open on weekdays only for students and Saturdays, 9:00 a.m. to 5:00 p.m. for all visitors.","Adults: $15, seniors: $12, children: $10, ages 3 and under: free.",1988,True,False,False,False,Recorded Texas Historic Landmark,08/31/2021 00:00:00,True
4200000549,549,Fort Griffin State Historic Site,1701 N. US Hwy. 283,Albany,76430,1701 N. US Hwy. 283 Albany 76430,Albany,76430,Shackelford,209,325 762-3592,ft-griffin@thc.texas.gov,https://thc.texas.gov/historic-sites/fort-griffin,"Daily, 8:00 a.m. to 4:30 p.m.","Adults $5; Seniors/Veterans/Teacher/First Responders $3; Children 6-17 $2, Family (2 Adults & 1 Child) $8 with each additional child $1",,False,False,False,False,,10/24/2024 00:00:00,True
4200000551,551,Panola County Heritage Museum and Texas Tea Room,100 East Sabine Street,Carthage,77630,100 East Sabine Street Carthage 77630,Carthage,77630,Panola,183,903 693-8689,kwellborn0830@gmail.com,facebook.com/thetexastearoom,"Tea Room: Sunday and Monday, 11:00 a.m. to 2:00 p.m. Tuesday through Saturday, 11:00 a.m. to 8:00 p.m.",Free,,False,False,False,True,Local Designation,08/08/2021 00:00:00,True
4200000554,554,Saints' Roost Museum,PO Box 781,Clarendon,79226,610 E. Harrington Street Clarendon 79226,Clarendon,79226,Donley,65,806 874-2746,contact@saintsroostmuseum.com,www.saintsroostmuseum.com,"Tuesday through Saturday, 10:00 a.m. to 12:30 p.m. and 1:30 to 5:00 p.m.",Free,1985,False,False,False,True,Local Designation,08/08/2021 00:00:00,True
4200000557,557,Lubbock Lake Landmark,Box 43191,Lubbock,79409,2401 Landmark Dr. Lubbock 79415,Lubbock,79415,Lubbock,152,806 742-1116,lubbock.lake@ttu.edu,www.lubbocklake.ttu.edu,"Tuesday through Saturday, 9:00 a.m. to 5:00 p.m. Sunday, 1:00 to 5:00 p.m.",Free,1990,True,True,False,False,"Recorded Texas Historic Landmark, National Register of Historic Places",08/13/2021 00:00:00,True
4200000558,558,George H.W. Bush Presidential Library and Museum,1000 George Bush Drive West,College Station,77845,1000 George Bush Drive West College Station 77845,College Station,77845,Brazos,21,979 691-4000,info.bush@nara.gov,www.bush41.org,"Monday through Saturday, 9:30 a.m. to 5 p.m. Sunday, noon to 5 p.m. Check webpage for current hours.","Adults: $12; Seniors 62+: $9; Retired Military/Veterans with ID: $9; College Students with ID $3; Children ages 6-17: $5; Group rate of 20 +: $8; Children under 5, NARA and museum members, Texas A&M/Blinn Students are free.",1997,False,False,False,False,,11/22/2024 00:00:00,True
4200000560,560,The Old Jail Museum,208 N. Crockett Street,Granbury,76048,208 N. Crockett Street Granbury 76048,Granbury,76048,Hood,111,817 573-5135,oldjailmuseum@gmail.com,www.hctxhs.org/Museums/jail.htm,"Friday, Saturday, Sunday 1pm - 4 pm,  Volunteers are willing to accommodate tours outside of regular operating hours",Adults: $5; Children ages 6-12: $2.50; Children under age 6 are free,1995,True,True,False,False,"Recorded Texas Historic Landmark, National Register of Historic Places",10/11/2024 00:00:00,True
4200000561,561,Texas Energy Museum,600 Main Street,Beaumont,77701,600 Main Street Beaumont 77701,Beaumont,77701,Jefferson,123,409 833-5100,ryan@texasenergymuseum.org,www.texasenergymuseum.org,"Tuesday through Saturday, 9:00 a.m. to 5:00 p.m. Sunday, 1:00-5:00 p.m.","Adults: $5, seniors and ages 6-12: $3, free: 5 and under.",1987,False,False,False,True,Local Designation,09/16/2021 00:00:00,True
4200000565,565,Seguin Guadalupe County Heritage Museum,114 North River Street,Seguin,78155,114 North River Street Seguin 78155,Seguin,78155,Guadalupe,94,830 372-0965,heritagemuseum1898@gmail.com,facebook.com/TheSeguinGuadalupeHeritageMuseum/,"Thursday and Friday, 10:00 a.m. to 3:00 p.m. Saturday, 10:00 a.m. to 1:00 p.m.",Free,1992,False,False,False,False,,08/31/2021 00:00:00,True
4200000568,568,Briscoe-Garner Museum,333 N Park Street,Uvalde,78801,333 N Park Street Uvalde 78801,Uvalde,78801,Uvalde,232,830 278-5018,r.runyon@austin.utexas.edu,www.briscoecenter.org,"Tuesday through Saturday, 9:00 a.m. to 4:00 p.m.",Free,1952,True,True,False,False,"Recorded Texas Historic Landmark, National Register of Historic Places",08/13/2021 00:00:00,True
4200000570,570,New Braunfels Railroad Museum,302 San Antonio Street,New Braunfels,78131,302 San Antonio Street New Braunfels 78131,New Braunfels,78131,Comal,46,830 627-2447,Susan@nbrrm.org,www.newbraunfelsrailroadmuseum.org,"Labor Day to Memorial Day, Monday, Thursday, and Friday, noon to 4:00 p.m. Saturday, 10:00 a.m. to 4:00 p.m. Sunday, noon to 4:00 p.m. Memorial Day to Labor Day, Monday through Friday, 11:00 a.m. to 4:00 p.m. Saturday, 10:00 a.m. to 4:00 p.m. Sunday, noon to 4:00 p.m.",Free,1985,False,False,True,True,"Subject Marker, Local Designation",08/08/2021 00:00:00,True
4200000574,574,Devil's Rope and Route 66 Museum,PO Box 290,McLean,79057,100 Kingsley St McLean 79057,McLean,79057,Gray,90,806 779-2225,barbwiremuseum@gmail.com,www.barbwiremuseum.com,"March 1 through November 1, Monday through Saturday, 9:00 a.m. to 4:00 p.m.",Free,1991,False,False,False,False,,08/13/2021 00:00:00,True
