SalID,Sal,Address,City,Zip,County,CountyId,Owner,Owner_Address,Owner_City,Owner_State,Owner_Zip,Owner_Phone,Trinomial,Modified_Date,Shipwreck,Building_Listed,Building_District,Structure_Listed,Structure_District,Site,Object,District,Atlas_Number,Historic,Prehistoric,PublicPrivate,Public_private,USGS_Map,USGS_Number,UTM_Datum,UTM_Zone,Acreage,Location_Note,Cultural_Affiliation,Sal_Group,Designation_date,Site_Description,Deed_Filed,Landowner_Notified,Marker_Placed,Location_Restricted,Notes,Archeological_General,Architectural_General,Nearest_City,NR,FullName
2538,Bryan Carnegie Library,,Bryan,,Brazos,21,City of Bryan,PO Box 1000,Bryan,TX,77805-1000,979/209-5100,,05/03/2005 00:00:00,False,False,False,False,False,False,False,False,8200002830,False,False,Public,2,Bryan East,3096-424,,,,"111 South Main Street, Bryan",,,01/01/1981 00:00:00,Historic Bldg.,False,True,False,False,,False,True,Bryan,True,Bryan Carnegie Library
2575,San Saba County Courthouse,500 E. Wallace  Street,San Saba,76877,San Saba,206,County of San Saba,500 E. Wallace Street,San Saba,TX,76877,325/372-3536,,05/26/2005 00:00:00,False,False,False,False,False,False,False,False,8200002867,False,False,Public,2,San Saba,31098-B6,,,,"500 East Wallace St., San Saba, TX",,,01/01/2004 00:00:00,Historic Structure,False,True,False,False,,True,True,San Saba,True,San Saba County Courthouse
2615,"General Land Office Building, Old",Capitol Complex,Austin,,Travis,227,Texas State Preservation Board,"201 E. 14th Street, Suite 950",Austin,TX,78701,,,05/26/2005 00:00:00,False,False,False,False,False,False,False,False,8200002912,False,False,Public,2,Austin East,3097-242,,,,"108 East 11th Street, Austin, TX",,,01/01/1981 00:00:00,Structure,False,True,False,False,,True,True,Austin,True,"General Land Office Building, Old"
2616,Taylor Lime Kiln,,Austin,,Travis,227,City of Austin Parks and Recreation Department,P.O. Box 1088,Austin,TX,78767,,,05/26/2005 00:00:00,False,False,False,False,False,False,False,False,8200002913,False,False,Public,2,Austin West,3097-231,,14,,"Reed Park, Austin",Mid to Late 19th C.,,01/01/1983 00:00:00,Historic Lime Kiln and surrounding grounds,False,True,False,False,,True,True,Austin,False,Taylor Lime Kiln
2707,Cottle County Courthouse,809 Richards Street,Paducah,79248,Cottle,51,County of Cottle,P.O. Box 729,Paducah,TX,79248,806/492-3613,,03/01/2006 00:00:00,False,False,False,False,False,False,False,False,8200003008,False,False,Public,2,Paducah,,,,,"Courthouse square - North 8th, North 9th, Backus and Richards Streets",1929-1930,,01/01/2005 00:00:00,Historic Courthouse,False,True,False,False,,False,True,Paducah,True,Cottle County Courthouse
2722,Kyle City Hall,101 South Burleson,Kyle,78640,Hays,105,City of Kyle,P.O. Box 40,Kyle,TX,78640,(512) 262-3927,,05/10/2006 00:00:00,False,False,False,False,False,False,False,False,8200003023,False,False,Public,2,San Marcos North,29097,,,,"109 Burleson Road, Kyle, TX",1900-1924; 1925-1949; 1950-1974,,01/01/2006 00:00:00,Building,False,True,False,False,"The Kyle city hall occupies all of Block 9 (original plat of the City of Kyle) and is bounded on the north by Center Street, on the east by Main Street, on the south by Miller Street & on the west by Burleson Street.",False,True,Kyle,True,Kyle City Hall
2723,Onion Creek Post Office and Stagecoach House,109 Loop 4,Buda,,Hays,105,City of Buda,P.O. Box 1380,Buda,TX,78610,512/312-0084,41HY433,05/10/2006 00:00:00,False,False,False,False,False,False,False,False,8200003024,False,False,Public,2,Buda,N3000-,,,,"109 N. Loop 4 (Main Street) Buda, TX",1875,,01/01/2006 00:00:00,building,False,True,False,False,This SAL nomination includes two tracts of land historically associated with the property. The 52.296 acre tract is now owned by the City of Buda. Buildings are near the entrance to Stagecoach Park.,False,True,Buda,True,Onion Creek Post Office and Stagecoach House (41HY433)
2730,Trinity County Courthouse and Jail,162 West First Street,Groveton,75845,Trinity,228,County of Trinity,P.O. Box 457,Groveton,TX,75845,936/642-1746,,08/07/2006 00:00:00,False,False,False,False,False,False,False,False,8200003032,False,False,Public,2,,,,,,"Groveton, Texas","1914, Early 20th C. Beaux Arts Style",,01/01/2006 00:00:00,courthouse,False,True,False,False,,False,True,Groveton,True,Trinity County Courthouse and Jail
2762,Joiner-Long House,,Cleburne,,Johnson,126,Harold Gentry,604 Prairie Avenue,Cleburne,TX,76033,817-556-3746,,09/19/2013 00:00:00,False,False,False,False,False,False,False,False,8200003066,False,False,Private,1,,,,,,"604 Prairie Ave., Lot E, PTN 1/2, Blk 476 of Original Cleburne","Late Victorian, Queen Anne",,01/26/2007 00:00:00,House,True,True,False,False,,False,True,Cleburne,True,Joiner-Long House
2765,"San Augustine County Courthouse, Square, & Jail",100 W. Columbia,San Augustine,75972,San Augustine,203,County of San Augustine,100 W. Columbia Street,San Augustine,TX,75972,936/275-2452,,04/10/2007 00:00:00,False,False,False,False,False,False,False,False,8200003070,False,False,Public,2,Bench Mark No. 002,,,,,"The center block of San Augustine. It was designated as the Public Square"" etc..",built 1927,,01/01/2005 00:00:00,historic courthouse,False,True,False,False,,False,True,San Augustine,True,"San Augustine County Courthouse, Square, & Jail"
2766,Terrell Carnegie Library Building,207 North Frances Street,Terrell,,Kaufman,129,City of Terrell,P.O. Box 310,Terrell,TX,75160,972/551-6600,,05/02/2007 00:00:00,False,False,False,False,False,False,False,False,8200003071,False,False,Public,2,Terrell South,,,,,"207 North Frances Street, Terrell, Texas",1903-1904,,01/01/2007 00:00:00,library building,False,True,False,False,,False,True,Terrell,True,Terrell Carnegie Library Building
2792,Old Hays County Jail,168 S. Fredericksburg Street,San Marcos,78666,Hays,105,Hays County,"111 E. San Antonio Street, Suite 300",San Marcos,TX,78666,512-393-7779,,12/01/2009 00:00:00,False,False,False,False,False,False,False,False,8200003100,False,False,Public,2,San Marcos North,,,,,170 Fredericksburg St.,1875-1899,,01/01/2008 00:00:00,correctional facility,False,True,False,False,,True,True,San Marcos,True,Old Hays County Jail
2793,Robertson County Courthouse and Jail,102 E. Decherd,Franklin,,Robertson,198,County of Robertson,PO Box 427,Franklin,TX,77856,,,05/16/2008 00:00:00,False,False,False,False,False,False,False,False,8200003101,False,False,Public,2,,,,,,"Public Square, Franklin, TX",1970,,01/01/1981 00:00:00,Historic Sites Inventory,False,True,False,False,,False,True,Franklin,True,Robertson County Courthouse and Jail
2812,Hall County Courthouse,512 W. Main,Memphis,,Hall,96,County of Hall,"512 Main Street, Suite 4",Memphis,TX,79245,806/259-2511,,08/20/2008 00:00:00,False,False,False,False,False,False,False,False,8200003121,False,False,Public,2,,,,,,"Hall County, Texas",,,01/01/2008 00:00:00,Building,False,True,False,False,,False,True,Memphis,True,Hall County Courthouse
2813,Bunton Branch Bridge,,Kyle,,Hays,105,City of Kyle,P.O. Box 40,Kyle,TX,78640,(512) 262-3927,,08/04/2008 00:00:00,False,False,False,False,False,False,False,False,8200003122,False,False,Public,2,County Road,,,,,"Co. Rd 210, 0.2 mi. NW of intersection of IH 35 at Kyle Pkwy overpass, Kyle",,,01/01/2008 00:00:00,Bunton Branch Bridge,False,True,False,False,,False,True,Kyle,True,Bunton Branch Bridge
2819,Lipscomb County Courthouse,Courthouse Square,Lipscomb,79056,Lipscomb,148,County of Lipscomb,P.O. Box 69,Lipscomb,TX,79056,806/862-4131,,11/17/2008 00:00:00,False,False,False,False,False,False,False,False,8200003130,False,False,Public,2,,,,14,,Center for Courthouse Square bounded by Main St; 4th St.; Oak St.; & Main St.,1916-1958,,01/01/2008 00:00:00,Courthouse,False,True,False,False,,False,True,Lipscomb,True,Lipscomb County Courthouse
2836,John S. Harrison House,14997 North Evans Road & Winged Foot Street,Selma,,Bexar,15,City of Selma,9375 Corporate Dr.,Selma,TX,78154,210/651-7824,,11/19/2009 00:00:00,False,False,False,False,False,False,False,False,8200003149,False,False,Public,2,Schertz,,,,,14997 Evans Road,1852,,01/01/2009 00:00:00,House,False,True,False,False,,True,True,Selma,True,John S. Harrison House
2844,Hardeman County Courthouse,300 Main Street,Quanah,79252,Hardeman,99,County of Hardeman,P.O. Box 30,Quanah,TX,79252,940/663-2911,,11/06/2009 00:00:00,False,False,False,False,False,False,False,False,8200003158,False,False,Public,2,Quanah East,,,,,"300 South Main, Quanah, TX",,,01/01/2009 00:00:00,courthouse,False,True,False,False,,False,True,Quanah,True,Hardeman County Courthouse
2845,Miraflores Park,1184 E. Hildebrand,San Antonio,,Bexar,15,City of San Antonio,1901 S. Alamo,San Antonio,TX,78204,210/207-8480,,11/09/2009 00:00:00,False,False,False,False,False,False,False,False,8200003159,False,False,Public,2,San Antonio East,,,14,,"800 Hildebrand Avenue, San Antonio, TX",1920,,01/01/2009 00:00:00,park,False,True,False,False,,True,True,San Antonio,True,Miraflores Park
2849,Navarro County Courthouse,"Courthouse Square, 300 W. 3rd Avenue",Corsicana,,Navarro,175,County of Navarro,"300 West 3rd Avenue, Suite 102",Corsicana,TX,75110,903/654-3025,,02/12/2010 00:00:00,False,False,False,False,False,False,False,False,8200003164,False,False,Public,2,Corsicana,,,14,,"Corsicana, Texas",1905-1954,,01/01/2010 00:00:00,building/courthouse,False,True,False,False,,False,True,Corsicana,True,Navarro County Courthouse
2850,La Salle County Courthouse,101 Courthouse Square,Cotulla,78014,La Salle,139,County of La Salle,P.O. Box 340,Cotulla,TX,78014,830/879-4430,,02/12/2010 00:00:00,False,False,False,False,False,False,False,False,8200003166,False,False,Public,2,,,,,,La Salle County,1931 - 1957,,01/01/2010 00:00:00,building/courthouse,False,True,False,False,,False,True,"Cotulla, Texas",True,La Salle County Courthouse
2851,Franklin County Courthouse and Jail,200 N. Kaufman St.,Mount Vernon,75457,Franklin,80,County of Franklin,200 North Kaufman Street,Mount Vernon,TX,75457,903/537-2342,,02/12/2010 00:00:00,False,False,False,False,False,False,False,False,8200003167,False,False,Public,2,Mount Vernon,,,,,"Mount Vernon, Texas, Block 2: Lots 1, 2, 3, 4, 5, 6 (Courthouse on Lots 5 & 6)",1912 - 1955,,01/01/2010 00:00:00,building/courthouse & jail,False,True,False,False,,False,True,Mount Vernon,True,Franklin County Courthouse and Jail
2856,Barnard's Mill and Old Marks-English Hospital,307 SW Barnard Street,Glen Rose,,Somervell,213,Somervell History Foundation,P.O. Box 2537,Glen Rose,TX,76043,254/897-7494,,04/29/2010 00:00:00,False,False,False,False,False,False,False,False,8200003174,False,False,Private,1,Glen Rose West,,,,,307 South West Barnard Street,,,04/22/2010 00:00:00,,False,True,False,False,,False,True,Glen Rose,True,Barnard's Mill and Old Marks-English Hospital
2857,Kleberg County Courthouse,,Kingsville,,Kleberg,137,County of Kleberg,P.O. Box 752,Kingsville,TX,78364,361/595-8585,,01/24/2011 00:00:00,False,False,False,False,False,False,False,False,8200003175,False,False,Public,2,Kingsville East,,,,,,,,01/01/2010 00:00:00,,False,True,False,False,,False,True,,True,Kleberg County Courthouse
2859,Wharton County Courthouse,Courthouse Square,Wharton,77488,Wharton,241,County of Wharton,"309 East Milam, Suite 600",Wharton,TX,77488,409/532-4612,,07/21/2010 00:00:00,False,False,False,False,False,False,False,False,8200003179,False,False,Public,2,,,,,,100 West Milam,1888,,01/01/1993 00:00:00,Victorian (Art Deco),False,True,False,False,,False,True,Wharton,False,Wharton County Courthouse
2860,"Burger/Robertson, 137 South Fulton Street",South Fulton Street,Wharton,,Wharton,241,"Premier Party Rental, LLC",P.O. Box 14484,Houston,TX,77221,,,07/21/2010 00:00:00,False,False,False,False,False,False,False,False,8200003181,False,False,Private,1,,,,,,"137 South Fulton Street, Wharton, Texas",1915,,09/17/1993 00:00:00,Early 20th Century Commercial,False,True,False,False,Wharton County Courthouse Historic Commercial District,False,True,Wharton,True,"Burger/Robertson, 137 South Fulton Street"
2861,"Burger/Robertson, 133 South Fulton Street",,Wharton,,Wharton,241,Donna Lee Soyars,P.O. Box 246,Wharton,TX,77488,,,07/21/2010 00:00:00,False,False,False,False,False,False,False,False,8200003182,False,False,Private,1,,,,,,"133 South Fulton Street, Wharton, Texas",1909,,09/17/1993 00:00:00,Early 20th Century Commercial,False,True,False,False,Wharton County Courthouse Historic Commercial District,False,True,Wharton,True,"Burger/Robertson, 133 South Fulton Street"
2862,"Burger/Robertson, 129 South Fulton Street",,Wharton,,Wharton,241,Donna Lee Soyars,P.O. Box 246,Wharton,TX,77488,,,07/21/2010 00:00:00,False,False,False,False,False,False,False,False,8200003183,False,False,Private,1,,,,,,"129 South Fulton Street, Wharton, Texas",1909,,09/17/1993 00:00:00,Early 20th Century Commercial,False,True,False,False,Wharton County Courthouse Historic Commercial District,False,True,Wharton,True,"Burger/Robertson, 129 South Fulton Street"
2863,"Burger/Robertson, 125 South Fulton Street",,Wharton,,Wharton,241,Joshua Caleb Wagner,,Victoria,TX,77904,,,07/21/2010 00:00:00,False,False,False,False,False,False,False,False,8200003184,False,False,Private,1,,,,,,"125 South Fulton Street, Wharton, Texas",1909,,09/17/1993 00:00:00,Early 20th Century Commercial,False,True,False,False,Wharton County Courthouse Historic Commercial District; Original Use: Burger Saloon,False,True,Wharton,True,"Burger/Robertson, 125 South Fulton Street"
2864,"Burger/Robertson, 115 South Fulton Street",,Wharton,,Wharton,241,Joshua Caleb Wagner,,Victoria,TX,77904,,,07/21/2010 00:00:00,False,False,False,False,False,False,False,False,8200003185,False,False,Private,1,,,,,,"119 South Fulton Street, Wharton, Texas",1913,,09/17/1993 00:00:00,Early 20th Century Commercial,False,True,False,False,Wharton County Courthouse Historic Commercial District,False,True,Wharton,True,"Burger/Robertson, 115 South Fulton Street"
2868,Karnes County Courthouse,101 North Panna Maria,Karnes City,78118,Karnes,128,County of Karnes,"201 W. Calvert Street, Suite 160",Karnes City,TX,78118,830/780-3732,,10/27/2010 00:00:00,False,False,False,False,False,False,False,False,8200003190,False,False,Public,2,Karnes City,,,,,"101 Panna Maria Avenue, Karnes City, TX 78118",,,01/01/2010 00:00:00,Courthouse,False,True,False,False,,False,True,Karnes City,True,Karnes County Courthouse
2903,Sylvan Beach Pavilion,400 North Bayshore Drive,La Porte,77571,Harris,101,Harris County Facilities and Property Maintenance,"1310 Prairie, Suite 140",Houston,TX,77002,713-755-2255,,09/22/2011 00:00:00,False,False,False,False,False,False,False,False,8200003228,False,False,Public,2,La Porte,TTX2064,,15,,"Sylvan Beach Park, 554 North Bayshore Dr., La Porte, TX 77571",,,01/01/2011 00:00:00,Building,False,True,False,False,,False,True,La Porte,True,Sylvan Beach Pavilion
2905,Houston County Courthouse,401 East Houston Ave.,Crockett,,Houston,113,County of Houston,"401 East Goliad Avenue, Suite 201",Crockett,TX,75835,936/544-3255,,02/03/2012 00:00:00,False,False,False,False,False,False,False,False,8200003232,False,False,Public,2,Crockett,,,15,,"401 East Houston Avenue, Crockett, Texas",1938,,01/27/2012 00:00:00,structure,False,True,False,False,,False,True,Crockett,True,Houston County Courthouse
2906,Glasscock County Courthouse & Jail,,Garden City,,Glasscock,87,County of Glasscock,P.O. Box 67,Garden City,TX,79739,432/354-2639,,02/03/2012 00:00:00,False,False,False,False,False,False,False,False,8200003233,False,False,Public,2,,,,14,,117 East Currie Avenue,"Late Victorian, Late 19th & Early 20th c.",,01/27/2012 00:00:00,structures,False,True,False,False,,False,True,Garden City,True,Glasscock County Courthouse & Jail
2931,Bowles House,,Houston,,Harris,101,David H. Cummins,2 West 11th Place,Houston,TX,77005,713/524-2332,,07/06/2012 00:00:00,False,False,False,False,False,False,False,False,8200003258,False,False,Private,1,Bellaire (1995),,,15,,West Eleventh Place Historic District,1920 - 1925 1939,,04/27/2012 00:00:00,Historic,False,True,False,False,,False,True,,True,Bowles House
5887,Brackenridge Park,3700 N St. Mary's,San Antonio,78212,Bexar,15,City of San Antonio,1901 S. Alamo,San Antonio,TX,78204,,,,False,False,False,False,False,False,False,True,8200003273,True,True,Public,2,San Antonio East,,,,,San Antonio,,(Publicly Owned Portions Only),10/22/2013 00:00:00,,False,True,False,False,,True,True,San Antonio,True,Brackenridge Park
5892,Alamo Stadium & Gymnasium,110 Tuleta Dr,San Antonio,78212,Bexar,15,San Antonio Independent School District,141 Lavaca,San Antonio,TX,78210,210-554-2200,,,False,True,False,False,False,False,False,False,8200005892,False,False,Public,2,,,,,,"110 Tuleta Drive, San Antonio",,,07/26/2012 00:00:00,,False,True,False,False,,False,True,San Antonio,True,Alamo Stadium & Gymnasium
5910,Jail Square (now known as Confederate Square),400 Block St. George Street,Gonzales,78629,Gonzales,89,City of Gonzales,820 St. Joseph Street,Gonzales,,78629,8306722815,,,False,False,False,False,False,False,True,False,8200005910,False,False,Public,2,,,,,,Jail Square (now Confederate Square) is located in the 400 Block of St. George St. Latitude 29.502319 by Longitude 97.452650,Commemorative Property Affiliated with the Confederacy/Lost Cause,,07/22/2016 00:00:00,,False,True,False,False,,False,True,,True,Jail Square (now known as Confederate Square)
5916,Houston Astrodome,8400 Kirby Drive,Houston,,Harris,101,Harris County,1001 Preston Street,Houston,,77002,7137554000,,,False,True,False,False,False,False,False,False,8200005916,False,False,Public,2,,36192,83,15,,Includes Astrodome and surrounding property associated with its history excluding parking area,"Stadium & arena for professional sports, music, political conventions and rodeo events",,01/27/2017 00:00:00,,False,True,False,False,,False,True,,True,Houston Astrodome
5917,Old Bowie High School -- Removed 07/27/1987,900 S. Cotton Ave.,El Paso,79901,El Paso,70,El Paso Independent School District,P.O. Box 20100,El Paso,TX,79998,,,,False,False,False,False,False,False,False,False,8200005917,False,False,Public,2,,,,,,"900 S. Cotton Ave., El Paso, 79901",,,11/07/1983 00:00:00,Historic School,False,True,False,False,Now Guillen Middle School,False,True,El Paso,False,Old Bowie High School
5918,"Randall County Courthouse -- Removed ",,,,Randall,191,,,,,,,,,False,False,False,False,False,False,False,False,8200005918,False,False,Public,2,,,,,,,,,,,False,False,False,False,,False,True,,False,Randall County Courthouse
5919,Marks Ranch Headquarters and Grounds -- Removed 04/27/2012,,Houston,,Harris,101,,,,,,,,,False,False,False,False,False,False,False,False,8200005919,False,False,Private,1,,,,,,,,,01/21/1985 00:00:00,,False,False,False,False,,False,True,,False,Marks Ranch Headquarters and Grounds
5920,Trinity and Brazos Valley Railroad Depot,,Cleburne,,Johnson,126,,,,,,,,,False,False,False,False,False,False,False,False,8200005920,False,False,Public,2,,,,,,Northwest corner of East Chambers and North Border Street,,,,,False,False,False,False,,False,True,,False,Trinity and Brazos Valley Railroad Depot
5921,Confederate Monument on Courthouse Lawn,101 West Main,Waxahachie,75165,Ellis,71,Ellis Couinty,101 West Main,Waxahachie,,75165,9728255011,,,False,False,False,False,True,False,False,True,8200005921,False,False,Public,2,,,,,,,,,04/27/2017 00:00:00,,False,True,False,False,,False,True,,False,Confederate Monument on Courthouse Lawn
5923,Fair Park,Fair Park,Dallas,75210,Dallas,57,"City of Dallas, Parks and Recreation Department","1500 Marilla Street, Suite 6FN",Dallas,TX,75201,214/670-4100,,06/07/2017 00:00:00,False,False,False,False,False,False,False,False,8200005923,False,False,Public,2,,3296-331,,,,Texas Centennial Exposition Grounds (Fair Park),,Fair Park,07/11/1984 00:00:00,,False,False,False,False,,False,True,Dallas,True,Fair Park
5934,Stilley-Young House,405 Mosely Road,Jefferson,75657,Marion,155,Mitchel & Tami Whitington,405 Moseley Street,Jefferson,,75657,903/665-8018,,,False,True,False,False,False,False,False,False,8200005934,False,False,Private,1,,,,,,,,,01/30/2018 00:00:00,,False,True,False,False,,False,True,,True,Stilley-Young House
5935,Pease District Park,1100 Kingsbury Street,Austin,78703,Travis,227,City of Austin (Parks & Rec. Dept),"200 South Lamar Blvd. ",Austin,,78707-1046,512/965-3338,,,False,False,False,False,False,False,False,True,8200005935,False,False,Public,2,,,,,,,,,01/30/2018 00:00:00,,False,True,False,False,,False,True,,True,Pease District Park
5937,Eisenhower Birthplace,S. Lamar Avenue at E. Day Street,Denison,75201,Grayson,91,Texas Historical Commission,P.O. Box 12276,Austin,,78711,5124636100,,,False,True,False,False,False,False,False,False,8200005937,False,False,Public,2,,,,,,,,,12/08/2017 00:00:00,,False,True,False,False,,False,True,,True,Eisenhower Birthplace
5939,Covert Park at Mount Bonnell,3800 Mt. Bonnell Rd.,Austin,,Travis,227,,,,,,,,,False,True,False,False,False,False,False,False,8200005945,False,False,Public,2,,,,,,,,,01/25/2019 00:00:00,,False,False,False,False,,False,True,,False,Covert Park at Mount Bonnell
5952,Woolworth Building,518 E. Houston Street,San Antonio,78205,Bexar,15,,,,,,,,,False,False,True,False,False,False,False,False,8200005942,True,False,Public,2,,,,,,,,,06/11/2019 00:00:00,,False,False,False,False,,False,True,,False,Woolworth Building
5963,41PS163,,,,,189,,,,,,,41PS163,,False,False,False,False,False,False,False,False,8200006045,False,False,Public,2,,,,,,,,,07/19/2019 00:00:00,,False,False,False,False,,True,True,,False,41PS163 (41PS163)
5982,Willacy County Courthouse,576 W Main Ave,Raymondville,78580,Willacy,245,,,,,,,,,False,False,False,False,False,False,False,False,8200005950,False,False,,,,,,,,,,,,,False,False,False,False,,False,True,,False,Willacy County Courthouse
6024,"Kimble County Courthouse ",501 Main Street,Junction,76849,,134,"Delbert Roberts ","501 Main Street ","Junction ",,,,,,False,True,False,False,False,False,False,False,8200006024,False,False,Public,2,,,,,,"501 Main Street; Junction, Texas","Modern Movement/Moderne - Period of Significane 1930-1971. ",,06/08/2022 00:00:00,,False,True,False,False,,False,True,,True,"Kimble County Courthouse "
6028,"University Junior High (currently Steve Hicks School of Social Work Building, UT Austin)",1925 San Jacinto,Austin,78712,Travis,227,University of Texas (102701),210 W. 7th Street ATTN: Real Estate,Austin,,78701,(512) 499-4333,,,False,True,False,False,False,False,False,False,8200006051,False,False,Public,2,,,,,,,,,07/26/2024 00:00:00,,False,True,False,False,,False,True,,True,"University Junior High (currently Steve Hicks School of Social Work Building, UT Austin)"
6029,"Strain Farm (Parcel 3, Part 2)",,Lancaster,,Dallas,57,Donald Ray Sykes,P.O. Box 616,Lancaster,TX,75146-0616,972/227-4570,,07/30/2004 00:00:00,False,False,False,False,False,False,False,False,8200006052,False,False,Private,1,Cedar Hill and Lancaster,,,,,"525 and 600 Block of East Beltline Road, Lancaster, TX",,,02/04/2004 00:00:00,"Surrounding a noncontributing home, w/archeological site",True,True,False,False,,True,True,Lancaster,True,"Strain Farm (Parcel 3, Part 2)"
6030,Strain Farm (Parcel 11),,Lancaster,,Dallas,57,Mary Sykes,Box 616,Lancaster,TX,75146-3625,972/227-4570,,07/30/2004 00:00:00,False,False,False,False,False,False,False,False,8200006053,False,False,Private,1,Cedar Hill and Lancaster,,,,,"525 and 600 Block of East Beltline Road, Lancaster",,,02/04/2004 00:00:00,#6 near first mill & #11 south of beltline road,True,True,False,False,,True,True,Lancaster,True,Strain Farm (Parcel 11)
6031,Strain Farm (Parcel 20),,Lancaster,,Dallas,57,Carol Strain-Burk,Box 98,Lancaster,TX,75146,972/227-1382,,07/30/2004 00:00:00,False,False,False,False,False,False,False,False,8200006054,False,False,Private,1,Cedar Hill and Lancaster,,,,,"400 South Lancaster Hutchins Road, Lancaster, TX",,,02/04/2004 00:00:00,Creek bank & flood plain,True,True,False,False,,True,True,Lancaster,True,Strain Farm (Parcel 20)
